cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
8119227824;1;1.0
8119228804;2;2.0
8119290518;1;3.0
8119323467;3;3.0
8119335040;2;2.0
8119351592;5;5.0
8119366000;3;3.0
8119368304;1;1.0
8119395530;1;1.0
8119411404;2;2.0
8119426517;4;4.0
8119990765;4;3.0
8120093127;2;2.0
8120101405;2;2.0
8120145020;1;1.0
8120189310;2;2.0
8120202945;3;3.0
8120243625;1;1.0
8120268962;3;3.0
8120354613;2;2.0
8120355504;3;3.0
8120403096;3;3.0
8120520130;2;2.0
8120570073;2;2.0
8120596706;3;3.0
8120600673;2;2.0
8120604237;2;2.0
8120711076;2;2.0
8120731182;1;1.0
8120742893;1;1.0
8120771133;1;
8120773420;4;4.0
8120803000;2;2.0
8120823540;3;3.0
8120832299;1;2.0
8120880340;3;3.0
8120880854;4;4.0
8120917871;1;1.0
8120937201;2;2.0
8120949641;2;5.0
8120953401;1;1.0
8120986768;1;1.0
8120989945;3;3.0
8121015456;2;2.0
8121039800;2;2.0
8121055679;2;1.0
8121060591;2;2.0
8121071100;1;1.0
8121109868;4;4.0
8121115329;2;2.0
8121180813;3;3.0
8121200270;2;2.0
8121221277;4;4.0
8122101402;2;2.0
8122107273;1;1.0
8122126731;1;1.0
8122134831;1;1.0
8122199372;4;4.0
8122212735;2;1.0
8122218008;4;4.0
8122227090;3;3.0
8122275737;1;1.0
8122276385;5;4.0
8122298001;2;2.0
8122305237;1;1.0
8122325262;2;2.0
8122354440;5;5.0
8122356907;2;2.0
8122374476;1;1.0
8122398146;2;2.0
8122436331;2;2.0
8122442064;3;3.0
8122500951;3;5.0
8122516521;4;4.0
8122544495;1;1.0
8122547320;1;1.0
8122582826;2;2.0
8128671499;2;2.0
8128724100;2;2.0
8128850660;4;4.0
8128922408;3;3.0
8128926829;1;1.0
8129023946;1;1.0
8129029049;3;3.0
8129053691;2;2.0
8129056950;1;1.0
8129064030;3;3.0
8129079143;1;1.0
8129139901;4;4.0
8129161230;3;3.0
8129168405;2;1.0
8129184605;2;2.0
8129251655;3;3.0
8129284740;1;2.0
8129319128;4;4.0
8129325799;2;2.0
8129335670;1;1.0
8129348900;3;3.0
8129375893;2;2.0
8129422727;3;2.0
8129533120;3;3.0
8129586673;1;1.0
8129595664;2;2.0
8129603608;2;2.0
8129661209;3;3.0
8129669293;3;3.0
8129715236;2;2.0
8129733218;2;2.0
8129738600;4;4.0
8129746468;3;3.0
8129750651;2;2.0
8129751208;2;2.0
8129757311;2;2.0
8129855917;2;2.0
8122594913;4;4.0
8122595995;3;3.0
8122613217;4;2.0
8122624413;2;2.0
8122625304;2;2.0
8122724710;3;3.0
8122735240;3;3.0
8122768091;2;2.0
8122805809;2;2.0
8122810802;2;2.0
8122829570;3;3.0
8122840388;2;2.0
8122856624;4;4.0
8122859135;1;1.0
8122864210;2;1.0
8122865968;1;1.0
8122874282;1;1.0
8122887856;2;2.0
8122902162;4;4.0
8122913792;2;2.0
8122914411;2;2.0
8122916112;2;2.0
8122936067;3;2.0
8122956688;4;4.0
8122957064;2;2.0
8122971059;6;5.0
8122978657;2;2.0
8122991327;3;3.0
8123026056;1;1.0
8123032536;2;2.0
8123253540;2;2.0
8123273657;3;3.0
8123321309;3;3.0
8123358059;1;1.0
8123376979;3;3.0
8123385617;2;2.0
8123466960;3;3.0
8123492537;3;3.0
8123525648;1;1.0
8123541929;5;5.0
8123597983;1;1.0
8123628960;3;3.0
8123662122;1;1.0
8123666977;1;1.0
8123678479;2;2.0
8123685254;5;1.0
8123730659;2;2.0
8123772815;3;3.0
8123806574;4;4.0
8123833890;1;1.0
8123861320;4;4.0
8123874146;3;3.0
8123879962;1;1.0
8123895577;1;1.0
8123908903;1;1.0
8123922213;2;2.0
8123925905;1;1.0
8123930909;2;2.0
8123945426;4;4.0
8123951310;3;3.0
8123976909;1;1.0
8124059276;1;1.0
8124091161;1;1.0
8124095906;1;1.0
8124119279;1;1.0
8124131562;3;3.0
8124133263;2;2.0
8124212058;1;1.0
8124224579;1;1.0
8124265682;1;1.0
8124268002;2;1.0
8124268606;1;1.0
8124276706;3;3.0
8124297533;5;5.0
8124315884;3;3.0
8124318123;2;2.0
8124318980;2;2.0
8124337187;1;1.0
8124381917;1;1.0
8124395381;1;1.0
8124437726;4;4.0
8124445745;2;1.0
8124467633;2;2.0
8124478678;1;1.0
8124504504;4;3.0
8124513686;2;2.0
8124651132;1;1.0
8124654743;2;2.0
8124661367;4;4.0
8124663653;1;1.0
8124690464;2;2.0
8124715718;4;4.0
8124728615;3;3.0
8124760772;1;1.0
8124762805;1;1.0
8124766380;1;1.0
8124880670;1;1.0
8124899690;1;1.0
8124915482;2;2.0
8124957568;3;3.0
8124965587;3;3.0
8124969221;2;2.0
8124993106;2;2.0
8125014543;3;2.0
8125033335;6;6.0
8125042164;2;2.0
8125063404;1;1.0
8125063838;1;1.0
8125124721;1;1.0
8125128042;2;2.0
8125145303;3;3.0
8125195319;1;2.0
8125269371;1;1.0
8125272836;3;3.0
8125333800;2;2.0
8125420290;4;4.0
8125426736;1;
8125448543;3;3.0
8125509518;1;1.0
8125543457;2;2.0
8125544500;4;4.0
8125574336;3;3.0
8125606394;1;
8125636897;3;3.0
8125640738;1;1.0
8125664084;1;1.0
8125673075;5;4.0
8125677305;2;2.0
8125701702;1;1.0
8125715924;5;5.0
8125739270;2;2.0
8125750169;2;2.0
8125763813;2;2.0
8125782605;2;2.0
8125811133;1;1.0
8125838090;1;2.0
8125839305;1;1.0
8125861580;1;1.0
8125876006;3;3.0
8126029358;5;5.0
8126035404;1;1.0
8126075970;4;4.0
8126079290;3;3.0
8126096705;3;3.0
8126125667;1;1.0
8126138564;4;4.0
8126146150;2;2.0
8126149922;4;4.0
8126251450;2;2.0
8126266210;1;1.0
8126295406;3;3.0
8126316098;3;1.0
8126320524;2;2.0
8126349000;4;4.0
8126349697;2;2.0
8126410515;2;2.0
8126415312;3;3.0
8126420235;5;5.0
8126446625;4;4.0
8126450738;5;5.0
8126470500;3;3.0
8126579340;3;3.0
8126591048;3;3.0
8126599022;2;2.0
8126601370;2;2.0
8126634707;2;2.0
8126650664;2;2.0
8126656514;2;2.0
8126676892;3;3.0
8126719290;4;4.0
8126721600;3;3.0
8126722401;3;3.0
8126743328;2;2.0
8126802278;2;2.0
8126810025;3;3.0
8126830646;5;5.0
8126872993;2;2.0
8126978201;2;2.0
8126983981;2;2.0
8127016829;3;3.0
8127097055;3;3.0
8127121886;3;3.0
8127138266;2;2.0
8127226041;3;3.0
8127298115;1;1.0
8127326690;3;3.0
8127349399;1;1.0
8127365599;3;3.0
8127398250;2;2.0
8127410802;1;1.0
8127448885;1;1.0
8127456047;1;1.0
8127498980;1;1.0
8127500470;1;1.0
8127548081;2;2.0
8127560294;3;3.0
8127579122;1;1.0
8127580139;4;4.0
8127605905;3;3.0
8127607002;4;4.0
8127613401;3;3.0
8127639559;1;1.0
8127653543;2;2.0
8127680516;2;2.0
8127713708;1;1.0
8127731951;2;2.0
8127735000;3;3.0
8127771317;1;1.0
8127790109;2;2.0
8127823643;3;3.0
8127832049;2;2.0
8127863866;4;4.0
8127869988;2;2.0
8127871702;3;3.0
8127893773;1;1.0
8127900656;1;1.0
8127909106;2;2.0
8127916226;3;3.0
8127922897;2;2.0
8127977799;4;4.0
8128005324;2;2.0
8128007530;2;2.0
8128065815;3;3.0
8128081004;1;1.0
8128115855;2;2.0
8128183850;1;1.0
8128198610;2;2.0
8128208519;1;1.0
8128208861;2;2.0
8128248731;2;1.0
8128280465;4;4.0
8128321323;4;4.0
8128390562;3;3.0
8128396501;5;1.0
8128411829;2;2.0
8128416464;2;1.0
8128418165;1;1.0
8128439596;3;3.0
8128523899;1;1.0
8128605607;1;1.0
8128644769;2;2.0
8129865475;2;2.0
8129877058;2;2.0
8129891638;4;4.0
8129894300;3;3.0
8129897164;4;3.0
8129903318;2;2.0
8129918692;5;5.0
8129953250;3;3.0
8129968444;2;2.0
8129971828;3;3.0
8129977273;7;7.0
8130054000;2;2.0
8130079410;2;2.0
8130115662;3;3.0
8130191687;2;2.0
8130223805;2;2.0
8130296438;1;1.0
8130376202;1;1.0
8130429179;1;1.0
8130432471;3;3.0
8130450615;1;1.0
8130459086;1;1.0
8130474638;1;1.0
8130534398;3;2.0
8130575582;1;1.0
8130575744;1;1.0
8130601761;2;2.0
8130603209;3;3.0
8130611643;2;2.0
8130657120;1;1.0
8130657554;3;3.0
8130669307;1;1.0
8130696886;3;3.0
8130818159;4;4.0
8130819805;2;2.0
8130860279;1;1.0
8130880890;4;4.0
8130886669;3;3.0
8130891158;2;2.0
8130903857;2;2.0
8130921910;2;2.0
8130954095;3;3.0
8130956977;2;2.0
8130998467;4;3.0
8131028712;3;3.0
8131055108;3;3.0
8131084620;4;4.0
8131123979;2;2.0
8131159574;1;1.0
8131182983;2;2.0
8131199363;2;2.0
8131200809;2;2.0
8131349519;1;1.0
8131362450;2;2.0
8131395383;3;3.0
8138426462;2;2.0
8138450096;2;2.0
8138459042;2;2.0
8138470283;4;4.0
8138473118;2;2.0
8138477610;4;4.0
8138479825;1;1.0
8138509082;2;2.0
8131399966;1;1.0
8131404471;1;1.0
8131453502;1;1.0
8131471586;1;1.0
8131506711;3;3.0
8131520978;3;3.0
8131533441;3;2.0
8131554368;1;1.0
8131563944;1;1.0
8131568407;2;1.0
8131593690;2;2.0
8131628825;1;1.0
8131667642;3;2.0
8131701840;2;2.0
8131714314;1;1.0
8131783804;2;2.0
8131874001;3;3.0
8131885399;2;2.0
8131905330;1;1.0
8131950204;2;2.0
8132002458;3;3.0
8132145135;1;1.0
8132166566;1;1.0
8132194004;3;3.0
8132298390;3;3.0
8132321634;2;2.0
8132391098;4;4.0
8132416007;1;1.0
8132431499;6;6.0
8132439473;1;1.0
8132450523;1;1.0
8132454197;2;2.0
8132480511;1;1.0
8132494814;2;1.0
8132503406;3;3.0
8132506251;1;1.0
8132514432;1;1.0
8132587316;2;2.0
8132604938;4;4.0
8132621867;3;3.0
8132641540;4;4.0
8132653556;2;2.0
8132702000;3;3.0
8132716140;4;3.0
8132727002;2;2.0
8132760557;2;2.0
8132789709;3;3.0
8132800109;1;1.0
8132802497;2;2.0
8132815475;2;2.0
8132830270;3;3.0
8132924339;2;2.0
8132928164;3;3.0
8132944364;4;3.0
8132956109;5;5.0
8132996160;1;1.0
8132999347;2;2.0
8133001854;2;2.0
8133043182;4;4.0
8133068924;1;1.0
8133080975;1;1.0
8133149924;4;4.0
8133180848;2;2.0
8133195870;2;2.0
8133227402;2;2.0
8133242894;1;1.0
8133254558;3;3.0
8133286085;5;5.0
8133299659;2;2.0
8133338654;1;1.0
8133352649;1;1.0
8133379415;2;2.0
8133417953;3;3.0
8133551412;1;1.0
8133571367;3;3.0
8133639859;2;2.0
8133641241;1;1.0
8133648505;2;1.0
8133693551;2;2.0
8133695171;2;2.0
8133725348;2;2.0
8133749956;2;2.0
8133754364;4;4.0
8133780950;2;2.0
8133814600;2;2.0
8133838207;1;1.0
8133840600;3;3.0
8133851998;3;3.0
8133890624;1;1.0
8133924030;2;1.0
8133938929;1;1.0
8133987466;1;1.0
8133989329;3;3.0
8134004490;2;2.0
8134006787;1;1.0
8134052207;3;3.0
8134069606;3;3.0
8134086799;1;1.0
8134106307;1;3.0
8134173683;1;1.0
8134212174;1;1.0
8134266266;2;2.0
8134305008;1;1.0
8134307639;2;1.0
8134310427;2;2.0
8134375391;2;3.0
8134405568;1;1.0
8134484255;4;4.0
8134518095;1;1.0
8134524737;5;5.0
8134528139;3;3.0
8134639470;2;2.0
8134652654;3;3.0
8134668739;3;3.0
8134713114;1;1.0
8134719236;2;2.0
8134816274;3;3.0
8134962920;1;1.0
8134985203;2;2.0
8135000014;4;4.0
8135136692;1;1.0
8135177968;6;4.0
8135181566;1;1.0
8135190638;1;1.0
8135196245;2;2.0
8135240406;3;3.0
8135242379;1;1.0
8135254466;3;3.0
8135271395;3;3.0
8135282672;2;2.0
8135320000;1;1.0
8135361203;4;4.0
8135363400;5;5.0
8135408951;1;1.0
8135463200;2;1.0
8135471130;2;2.0
8135557604;1;1.0
8135631359;3;3.0
8135669321;2;2.0
8135677340;1;1.0
8135678401;2;2.0
8135689195;2;1.0
8135712944;1;1.0
8135837992;3;3.0
8135865937;2;2.0
8135881541;1;1.0
8135912790;4;4.0
8135915543;2;1.0
8135923210;1;1.0
8135927550;3;3.0
8135934920;1;1.0
8135955928;2;2.0
8135962894;1;1.0
8135963602;2;2.0
8136011427;5;5.0
8136023352;1;1.0
8136026378;2;2.0
8136063060;2;2.0
8136084068;1;1.0
8136087598;1;1.0
8136113343;1;1.0
8136114668;1;1.0
8136283427;1;1.0
8136337969;4;4.0
8136421838;2;2.0
8136510504;3;3.0
8136516111;1;1.0
8136539839;1;1.0
8136671001;2;2.0
8136694052;3;2.0
8136710783;4;3.0
8136723508;2;2.0
8136743444;1;1.0
8136753750;2;2.0
8136767114;3;1.0
8136770336;2;2.0
8136834245;3;3.0
8136856052;3;3.0
8136874549;1;1.0
8136898057;2;2.0
8136911410;2;1.0
8137009906;3;3.0
8137014306;2;2.0
8137030697;2;2.0
8137054600;2;2.0
8137073744;1;1.0
8137075011;2;2.0
8137085912;2;2.0
8137097686;2;1.0
8137119400;2;2.0
8137135286;2;2.0
8137136509;2;2.0
8137160981;2;2.0
8137171320;2;2.0
8137173021;2;2.0
8137183175;4;4.0
8137184570;2;2.0
8137198792;4;3.0
8137217762;2;2.0
8137240071;2;2.0
8137257470;1;1.0
8137282823;1;1.0
8137311866;2;2.0
8137329307;3;3.0
8137343202;1;1.0
8137378936;2;2.0
8137389628;1;1.0
8137404872;3;3.0
8137407200;2;2.0
8137435328;6;2.0
8137442294;2;2.0
8137480897;1;1.0
8137551077;2;2.0
8137553100;3;3.0
8137566503;1;1.0
8137568980;1;1.0
8137625615;2;1.0
8137698680;1;1.0
8137702890;1;1.0
8137715100;2;2.0
8137789642;3;3.0
8137806245;2;2.0
8137851461;3;3.0
8137960678;2;2.0
8137977724;3;3.0
8137982485;2;2.0
8137983538;1;1.0
8138016990;1;1.0
8138017295;2;2.0
8138055111;2;2.0
8138076038;1;1.0
8138109904;4;4.0
8138153121;4;4.0
8138162465;3;3.0
8138217030;3;3.0
8138217898;2;2.0
8138255200;2;2.0
8138325437;1;1.0
8138348216;2;2.0
8138542535;1;1.0
8138554380;2;2.0
8138557990;1;1.0
8138598832;2;2.0
8138615788;5;4.0
8138620439;2;2.0
8138691026;1;1.0
8138691379;2;2.0
8138768690;1;1.0
8138805137;1;1.0
8138822902;2;1.0
8138826134;1;2.0
8138833858;2;2.0
8138875500;2;2.0
8138885734;2;2.0
8138980486;4;4.0
8139001236;3;3.0
8139010812;2;2.0
8139014133;2;2.0
8139023043;2;4.0
8139024791;1;1.0
8139064580;2;2.0
8139065390;1;1.0
8139073148;2;2.0
8139084000;3;3.0
8139099104;5;5.0
8139104710;2;2.0
8139125202;4;4.0
8139135860;2;2.0
8139152102;1;1.0
8139157244;2;2.0
8139170186;1;1.0
8139173444;3;3.0
8139211800;2;2.0
8139222917;2;2.0
8139239054;1;1.0
8139481424;3;3.0
8139492469;1;1.0
8139524093;1;1.0
8139534722;2;2.0
8139582379;4;4.0
8139604283;1;1.0
8139625019;2;2.0
8139629359;4;4.0
8139690775;1;1.0
8139764809;1;1.0
8139782548;4;4.0
8139807206;2;2.0
8139842540;3;3.0
8139869236;1;1.0
8139903515;2;1.0
8139915440;2;2.0
8139922650;1;1.0
8140007110;1;1.0
8140024473;2;2.0
8140124850;2;2.0
8140144029;1;1.0
8140172820;3;3.0
8140181307;2;2.0
8140202169;3;3.0
8140211664;2;2.0
8140248150;2;2.0
8140270598;1;1.0
8140278904;2;2.0
8140285781;2;2.0
8140343811;2;2.0
8140377635;3;3.0
8140388750;2;2.0
8140403903;1;1.0
8140421634;2;2.0
8140515299;1;1.0
8140523127;3;3.0
8140564664;1;1.0
8140581240;1;1.0
8140632503;3;3.0
8140650153;3;3.0
8140656860;4;4.0
8140708178;1;1.0
8140762709;3;3.0
8140764833;1;1.0
8140775363;1;1.0
8140777650;1;1.0
8140780790;2;2.0
8140798061;2;2.0
8140816302;1;1.0
8140875589;2;2.0
8140917419;2;2.0
8140951196;1;1.0
8141067060;2;2.0
8141074350;3;3.0
8141095005;1;1.0
8141126504;2;2.0
8141127659;2;2.0
8141131680;1;1.0
8141156837;2;2.0
8141168681;2;2.0
8141171127;3;3.0
8141177753;3;3.0
8141187716;2;2.0
8141190776;2;2.0
8141230077;3;3.0
8141274520;3;3.0
8141278436;2;2.0
8141292340;2;2.0
8141342037;4;4.0
8141356844;1;1.0
8141497154;3;1.0
8141514180;3;3.0
8141532910;2;2.0
8141571494;1;1.0
8141613081;2;2.0
8141625250;1;1.0
8141637347;3;3.0
8141639390;2;2.0
8141695703;2;2.0
8141746391;1;1.0
8141773879;2;2.0
8148855277;1;1.0
8148892121;3;3.0
8148897000;3;3.0
8148903263;1;1.0
8149029524;1;1.0
8149113312;3;3.0
8149122907;3;3.0
8141783670;1;1.0
8141789791;3;3.0
8141798510;1;1.0
8141799754;1;1.0
8141801830;1;1.0
8141818805;2;2.0
8141851500;3;3.0
8141881337;2;2.0
8141884190;4;4.0
8141900226;2;2.0
8141941500;2;2.0
8141957848;2;2.0
8141980661;1;1.0
8142085763;3;3.0
8142118289;1;1.0
8142152207;2;2.0
8142153866;2;2.0
8142171767;3;3.0
8142283301;4;1.0
8142284618;2;2.0
8142287633;3;3.0
8142335204;3;3.0
8142364646;2;2.0
8142373556;2;2.0
8142383438;2;2.0
8142413108;2;2.0
8142434520;2;2.0
8142474239;1;1.0
8142491915;3;3.0
8142520605;1;1.0
8142532530;2;2.0
8142610191;1;1.0
8142762374;1;1.0
8142768143;1;1.0
8142822105;2;2.0
8142826950;3;3.0
8142832500;3;1.0
8142851202;2;2.0
8142912287;4;4.0
8142929414;2;2.0
8142930188;1;1.0
8142962039;2;2.0
8143020410;2;2.0
8143034984;3;3.0
8143041336;1;3.0
8143104516;1;1.0
8143134695;2;2.0
8143158012;1;1.0
8143167860;2;1.0
8143176428;2;2.0
8143179362;3;3.0
8143198405;1;1.0
8143218872;4;4.0
8143257932;1;1.0
8143328970;3;2.0
8143341640;2;2.0
8143355357;1;1.0
8143368335;1;1.0
8143386589;3;3.0
8143405397;4;4.0
8143476812;2;2.0
8143480097;1;1.0
8143499510;4;4.0
8143538516;2;2.0
8143555100;2;2.0
8143559009;1;1.0
8143582922;4;4.0
8143592057;2;2.0
8143616509;3;3.0
8143659658;1;1.0
8143677630;1;1.0
8143703142;2;2.0
8143723763;4;4.0
8143743012;1;1.0
8143779394;1;1.0
8143789195;3;3.0
8143795918;1;1.0
8143804259;2;2.0
8143805069;2;2.0
8143807940;3;3.0
8143837181;1;1.0
8143889734;1;1.0
8143929892;3;3.0
8143943615;3;3.0
8143945405;2;2.0
8143980812;4;4.0
8143984729;4;4.0
8143989283;3;3.0
8144034767;4;4.0
8144039300;1;1.0
8144045459;2;2.0
8144047311;4;4.0
8144126530;1;1.0
8144149408;3;3.0
8144167058;1;1.0
8144188055;4;4.0
8144193725;3;2.0
8144208269;3;3.0
8144245385;4;4.0
8144416708;2;2.0
8144421884;2;2.0
8144444310;2;2.0
8144457480;3;3.0
8144458370;4;4.0
8144468090;3;3.0
8144516168;2;1.0
8144571690;3;3.0
8144616545;1;3.0
8144672100;1;1.0
8144722574;3;3.0
8144736281;4;4.0
8144761553;2;3.0
8144795610;2;2.0
8144829883;2;2.0
8144900502;1;1.0
8144907787;1;1.0
8144965639;2;2.0
8145012651;2;2.0
8145013623;2;2.0
8145024820;3;2.0
8145044774;3;3.0
8145106630;1;1.0
8145147409;1;1.0
8145147824;1;1.0
8145152909;2;2.0
8145161142;2;2.0
8145181097;2;2.0
8145212073;5;5.0
8145355699;1;1.0
8145405386;1;1.0
8145423287;1;1.0
8145436184;1;1.0
8145480248;2;2.0
8145480400;1;1.0
8145536723;1;1.0
8145542456;3;2.0
8145575621;2;2.0
8145697654;6;6.0
8145710693;4;4.0
8145726344;2;2.0
8145783909;1;1.0
8145790352;2;2.0
8145845785;2;2.0
8145854423;2;2.0
8145923093;2;2.0
8145940850;4;4.0
8145947600;1;3.0
8145956269;2;2.0
8146090400;3;3.0
8146111769;3;3.0
8146120679;4;4.0
8146223052;2;2.0
8146231748;1;1.0
8146253806;1;1.0
8146355471;2;2.0
8146423736;1;1.0
8146467601;1;1.0
8146562426;2;2.0
8146573541;3;3.0
8146587763;4;4.0
8146609910;4;4.0
8146616453;1;1.0
8146665586;2;2.0
8146723888;1;1.0
8146742408;2;2.0
8146960073;3;3.0
8146987435;3;3.0
8146994059;2;2.0
8147068000;1;1.0
8147079800;1;1.0
8147224583;3;3.0
8147239696;3;3.0
8147248334;2;2.0
8147250070;4;4.0
8147274092;1;1.0
8147285965;2;2.0
8147293127;3;3.0
8147346697;1;1.0
8147348126;1;1.0
8147350538;1;1.0
8147357702;3;3.0
8147376251;2;2.0
8147414870;2;2.0
8147431619;3;3.0
8147447884;1;1.0
8147486944;4;4.0
8147488726;2;2.0
8147505086;1;1.0
8147518498;3;3.0
8147521529;1;1.0
8147529341;1;1.0
8147551860;1;1.0
8147556667;2;2.0
8147569300;2;2.0
8147612915;4;4.0
8147615930;2;2.0
8147633408;2;3.0
8147643209;1;1.0
8147655053;3;3.0
8147694709;1;1.0
8147706227;3;3.0
8147728549;3;3.0
8147786409;1;1.0
8147793448;3;3.0
8147815603;2;2.0
8147894988;1;1.0
8147958200;1;1.0
8147977506;2;2.0
8147979380;1;1.0
8147986831;3;3.0
8148014124;4;4.0
8148018030;2;2.0
8148025401;2;2.0
8148105782;3;3.0
8148119902;2;2.0
8148207003;3;3.0
8148213836;2;2.0
8148218633;5;5.0
8148258260;1;1.0
8148335192;1;1.0
8148341834;1;1.0
8148406804;3;3.0
8148448558;1;1.0
8148460094;1;1.0
8148466963;2;2.0
8148497338;3;3.0
8148521301;1;1.0
8148564973;1;1.0
8148578680;4;4.0
8148794545;2;2.0
8148803714;3;3.0
8148845123;1;1.0
8148847177;6;3.0
8149128697;1;1.0
8149174966;1;1.0
8149175776;1;1.0
8149203222;2;2.0
8149209425;1;1.0
8149319794;3;3.0
8149351760;1;1.0
8149371605;2;2.0
8149386807;2;2.0
8149392440;5;5.0
8149411097;2;2.0
8149417290;2;2.0
8149460624;2;2.0
8149468609;2;2.0
8149470506;2;2.0
8149478833;2;2.0
8149485708;1;1.0
8149527125;6;2.0
8149543325;3;3.0
8149560840;3;3.0
8149569120;1;1.0
8149598065;2;2.0
8149673539;1;1.0
8149695770;2;2.0
8149736395;1;1.0
8149736557;2;2.0
8149755004;3;3.0
8149765816;2;2.0
8149799630;1;1.0
8149850929;1;1.0
8149862773;1;1.0
8149867732;2;2.0
8149883266;2;2.0
8149883770;3;3.0
8149897992;2;2.0
8149950125;2;2.0
8149987630;2;2.0
8150014527;2;2.0
8150025138;3;3.0
8150030050;3;3.0
8150071083;4;4.0
8150080155;1;1.0
8150090975;3;3.0
8150183205;2;2.0
8150201041;3;3.0
8150203842;1;1.0
8150206604;2;2.0
8150220348;4;4.0
8150230653;1;2.0
8150254838;2;2.0
8150267573;1;1.0
8150279903;1;1.0
8150281991;2;2.0
8150324550;3;3.0
8150389768;2;2.0
8150391584;2;2.0
8150421670;2;2.0
8150428178;2;2.0
8150622063;2;2.0
8150701524;1;1.0
8150705350;1;1.0
8150724907;3;3.0
8150835806;2;2.0
8150858261;1;1.0
8150875433;2;3.0
8150881247;1;1.0
8150897089;1;1.0
8150898999;2;2.0
8150948171;3;3.0
8150969411;2;2.0
8151074124;3;3.0
8151092610;1;1.0
8151109955;3;3.0
8151119756;3;3.0
8151127180;2;1.0
8151192917;3;3.0
8151305037;2;2.0
8151334215;2;2.0
8151356294;3;3.0
8151356960;1;1.0
8151414324;1;1.0
8151465662;1;
8151472871;2;2.0
8151482320;2;2.0
8151498323;1;1.0
8151503777;2;2.0
8151530073;2;2.0
8151564300;1;1.0
8151599006;4;4.0
8151607637;1;1.0
8151637382;1;1.0
8151659009;4;3.0
8151688963;3;3.0
8151695153;1;2.0
8151708824;3;3.0
8151753021;3;3.0
8151759496;1;1.0
8151781408;2;2.0
8151783796;2;2.0
8151822368;1;1.0
8151910496;1;1.0
8151955244;2;2.0
8151960590;1;1.0
8151983027;3;3.0
8151999616;3;3.0
8152047520;2;2.0
8152063487;1;1.0
8152072630;1;1.0
8152074330;4;4.0
8152077607;1;1.0
8152106631;5;5.0
8152124109;3;3.0
8152126403;3;3.0
8152130850;3;3.0
8152132632;1;1.0
8152141208;1;1.0
8152163783;3;3.0
8152167932;1;1.0
8152181331;2;2.0
8159909870;1;1.0
8159937571;3;2.0
8159950080;4;4.0
8159959621;2;2.0
8160013167;1;1.0
8160015534;2;2.0
8160107498;4;3.0
8152326240;4;4.0
8152339903;1;1.0
8152350621;2;2.0
8152365653;1;1.0
8152366463;1;1.0
8152390259;2;2.0
8152400238;3;3.0
8152400904;4;4.0
8152417637;2;2.0
8152418285;2;2.0
8152431974;1;1.0
8152454400;2;2.0
8152459801;2;2.0
8152482706;1;1.0
8152504602;1;1.0
8152590347;2;2.0
8152594849;3;3.0
8152597198;2;2.0
8152625159;2;2.0
8152634905;3;3.0
8152658162;2;2.0
8152660302;1;1.0
8152751537;3;3.0
8152838659;3;3.0
8152890812;2;2.0
8152912646;2;2.0
8152925039;3;1.0
8152937550;2;2.0
8152972703;2;2.0
8153002120;3;3.0
8153048465;3;3.0
8153048708;1;1.0
8153101293;3;3.0
8153112147;1;1.0
8153138375;3;3.0
8153152521;2;2.0
8153182862;1;1.0
8153191500;1;1.0
8153192906;3;3.0
8153198866;2;2.0
8153247824;2;2.0
8153291807;2;2.0
8153309285;2;2.0
8153324160;2;2.0
8153360396;2;2.0
8153367056;3;3.0
8153379062;1;1.0
8153404270;1;1.0
8153430270;5;5.0
8153435906;3;3.0
8153471546;2;2.0
8153487116;3;3.0
8153501631;1;1.0
8153507320;4;4.0
8153542311;3;3.0
8153573110;2;2.0
8153600109;1;1.0
8153603205;1;1.0
8153640593;5;5.0
8153828800;1;1.0
8153830619;1;1.0
8153891243;1;1.0
8153900412;3;3.0
8153919270;3;3.0
8153986546;3;3.0
8154014696;4;4.0
8154041154;2;2.0
8154101238;3;2.0
8154115883;2;2.0
8154138743;2;2.0
8154225808;1;1.0
8154246805;2;2.0
8154257670;1;1.0
8154278677;1;1.0
8154280736;2;2.0
8154326582;1;1.0
8154347741;2;2.0
8154425726;1;1.0
8154436680;2;2.0
8154440520;1;1.0
8154446138;2;2.0
8154515717;2;2.0
8154599040;2;2.0
8154604302;1;1.0
8154638550;6;4.0
8154694468;2;2.0
8154710250;2;2.0
8154718820;1;1.0
8154738007;1;1.0
8154748061;2;2.0
8154794500;3;3.0
8154800403;3;3.0
8154852470;2;2.0
8154902672;1;1.0
8154950138;3;3.0
8155085732;5;1.0
8155097668;4;4.0
8155109429;1;1.0
8155130037;1;1.0
8155161188;3;3.0
8155198855;2;2.0
8155199312;1;1.0
8155244989;2;2.0
8155334201;3;3.0
8155363805;3;2.0
8155523276;2;2.0
8155528820;5;5.0
8155542653;2;2.0
8155548856;1;1.0
8155563499;2;2.0
8155680967;2;2.0
8155703177;1;1.0
8155748600;1;1.0
8155759393;1;1.0
8155802400;3;3.0
8155847683;2;2.0
8155923703;1;1.0
8155991610;2;2.0
8156078578;2;2.0
8156079035;2;2.0
8156090780;5;5.0
8156098170;1;1.0
8156158334;1;1.0
8156201957;1;2.0
8156217870;2;2.0
8156291174;2;2.0
8156369629;1;1.0
8156383885;2;2.0
8156430476;1;1.0
8156467477;4;4.0
